,zipcode,local,zip_trunck,count_CP,moyenne,mediane
934,4367,CRISNÉE,4360,94,282447.35714285716,263957.5
935,4367,Kemexhe,4360,94,282447.35714285716,263957.5
936,4367,Odeur,4360,94,282447.35714285716,263957.5
937,4367,Thys,4360,94,282447.35714285716,263957.5
938,4400,Ivoz-Ramet,4400,136,213415.70588235295,208999.0
939,4400,Awirs,4400,136,213415.70588235295,208999.0
940,4400,Gleixhe,4400,136,213415.70588235295,208999.0
941,4400,FLÉMALLE,4400,136,213415.70588235295,208999.0
942,4400,Chokier,4400,136,213415.70588235295,208999.0
943,4400,Mons-Lez-Liège,4400,136,213415.70588235295,208999.0
944,4400,Flémalle-Grande,4400,136,213415.70588235295,208999.0
945,4400,Flémalle-Haute,4400,136,213415.70588235295,208999.0
946,4420,Tilleur,4420,52,210018.75,181749.0
947,4420,SAINT-NICOLAS,4420,52,210018.75,181749.0
948,4420,Montegnée,4420,52,210018.75,181749.0
949,4430,ANS,4430,140,212002.90714285715,189950.0
950,4431,Loncin,4430,13,212002.90714285715,189950.0
951,4432,Xhendremael,4430,12,212002.90714285715,189950.0
952,4432,Alleur,4430,12,212002.90714285715,189950.0
953,4450,Slins,4450,16,276412.0625,284999.5
954,4450,Lantin,4450,16,276412.0625,284999.5
955,4450,JUPRELLE,4450,16,276412.0625,284999.5
956,4451,Voroux-Lez-Liers,4450,0,285156.04347826086,284999.5
957,4452,Paifve,4450,2,285156.04347826086,284999.5
958,4452,Wihogne,4450,2,285156.04347826086,284999.5
959,4453,Villers-Saint-Siméon,4450,1,285156.04347826086,284999.5
960,4458,Fexhe-Slins,4450,4,285156.04347826086,284999.5
961,4460,Horion-Hozémont,4460,99,210927.48484848486,198999.0
962,4460,Velroux,4460,99,210927.48484848486,198999.0
963,4460,Grâce-Berleur,4460,99,210927.48484848486,198999.0
964,4460,Hollogne-Aux-Pierres,4460,99,210927.48484848486,198999.0
965,4460,Bierset,4460,99,210927.48484848486,198999.0
966,4460,GRÂCE-HOLLOGNE,4460,99,210927.48484848486,198999.0
967,4470,SAINT-GEORGES-SUR-MEUSE,4470,42,245798.33333333334,249250.0
968,4480,Clermont-Sous-Huy,4480,25,171671.36,159899.0
969,4480,Hermalle-Sous-Huy,4480,25,171671.36,159899.0
970,4480,ENGIS,4480,25,171671.36,159899.0
971,4480,Ehein,4480,25,171671.36,159899.0
972,4500,HUY,4500,313,244518.81150159743,219000.0
973,4500,Tihange,4500,313,244518.81150159743,219000.0
974,4500,Ben-Ahin,4500,313,244518.81150159743,219000.0
975,4520,Antheit,4520,102,211992.13725490196,211349.5
976,4520,Moha,4520,102,211992.13725490196,211349.5
977,4520,Bas-Oha,4520,102,211992.13725490196,211349.5
978,4520,Vinalmont,4520,102,211992.13725490196,211349.5
979,4520,Huccorgne,4520,102,211992.13725490196,211349.5
980,4520,WANZE,4520,102,211992.13725490196,211349.5
981,4530,Warnant-Dreye,4530,28,322848.0,253250.0
982,4530,Vieux-Waleffe,4530,28,322848.0,253250.0
983,4530,Vaux-Et-Borset,4530,28,322848.0,253250.0
984,4530,Fize-Fontaine,4530,28,322848.0,253250.0
985,4530,VILLERS-LE-BOUILLET,4530,28,322848.0,253250.0
986,4537,VERLAINE,4530,3,328959.3870967742,253250.0
987,4537,Chapon-Seraing,4530,3,328959.3870967742,253250.0
988,4537,Bodegnée,4530,3,328959.3870967742,253250.0
989,4537,Seraing-Le-Château,4530,3,328959.3870967742,253250.0
990,4540,Flône,4540,90,190232.63333333333,183499.5
991,4540,AMAY,4540,90,190232.63333333333,183499.5
992,4540,Ampsin,4540,90,190232.63333333333,183499.5
993,4540,Ombret,4540,90,190232.63333333333,183499.5
994,4540,Jehay,4540,90,190232.63333333333,183499.5
995,4550,Villers-Le-Temple,4550,49,324469.28571428574,279000.0
996,4550,NANDRIN,4550,49,324469.28571428574,279000.0
997,4550,Yernée-Fraineux,4550,49,324469.28571428574,279000.0
998,4550,Saint-Séverin,4550,49,324469.28571428574,279000.0
999,4557,Ramelot,4550,3,321288.3653846154,279000.0
1000,4557,Abée,4550,3,321288.3653846154,279000.0
1001,4557,Seny,4550,3,321288.3653846154,279000.0
1002,4557,Fraiture,4550,3,321288.3653846154,279000.0
1003,4557,Soheit-Tinlot,4550,3,321288.3653846154,279000.0
1004,4557,TINLOT,4550,3,321288.3653846154,279000.0
1005,4560,CLAVIER,4560,15,330665.86666666664,254999.0
1006,4560,Les Avins,4560,15,330665.86666666664,254999.0
1007,4560,Pailhe,4560,15,330665.86666666664,254999.0
1008,4560,Bois-Et-Borsu,4560,15,330665.86666666664,254999.0
1009,4560,Ocquier,4560,15,330665.86666666664,254999.0
1010,4560,Terwagne,4560,15,330665.86666666664,254999.0
1011,4570,MARCHIN,4570,32,254417.9375,207499.5
1012,4570,Vyle-Et-Tharoul,4570,32,254417.9375,207499.5
1013,4577,Vierset-Barse,4570,5,254417.9375,207499.5
1014,4577,Outrelouxhe,4570,5,254417.9375,207499.5
1015,4577,Strée-Lez-Huy,4570,5,254417.9375,207499.5
1016,4577,MODAVE,4570,5,254417.9375,207499.5
1017,4590,OUFFET,4590,6,182499.66666666666,174999.5
1018,4590,Ellemelle,4590,6,182499.66666666666,174999.5
1019,4590,Warzée,4590,6,182499.66666666666,174999.5
1020,4600,VISÉ,4600,135,262662.98518518516,223946.0
1021,4600,Richelle,4600,135,262662.98518518516,223946.0
1022,4600,Lanaye,4600,135,262662.98518518516,223946.0
1023,4600,Lixhe,4600,135,262662.98518518516,223946.0
1024,4601,Argenteau,4600,7,262662.98518518516,223946.0
1025,4602,Cheratte,4600,10,262662.98518518516,223946.0
1026,4606,Saint-André,4600,2,290802.3526785714,223946.0
1027,4607,DALHEM,4600,32,262662.98518518516,223946.0
1028,4607,Mortroux,4600,32,262662.98518518516,223946.0
1029,4607,Bombaye,4600,32,262662.98518518516,223946.0
1030,4607,Feneur,4600,32,262662.98518518516,223946.0
1031,4607,Berneau,4600,32,262662.98518518516,223946.0
1032,4608,Warsage,4600,38,262662.98518518516,223946.0
1033,4608,Neufchâteau,4600,38,262662.98518518516,223946.0
1034,4610,Bellaire,4610,54,207065.88888888888,173149.5
1035,4610,Queue-Du-Bois,4610,54,207065.88888888888,173149.5
1036,4610,BEYNE-HEUSAY,4610,54,207065.88888888888,173149.5
1037,4620,FLÉRON,4620,146,247127.61643835617,240249.5
1038,4621,Retinne,4620,9,247127.61643835617,240249.5
1039,4623,Magnée,4620,1,246200.14110429448,240249.5
1040,4624,Romsée,4620,7,247127.61643835617,240249.5
1041,4630,SOUMAGNE,4630,74,196560.27027027027,159999.0
1042,4630,Tignée,4630,74,196560.27027027027,159999.0
1043,4630,Ayeneux,4630,74,196560.27027027027,159999.0
1044,4630,Micheroux,4630,74,196560.27027027027,159999.0
1045,4631,Evegnée,4630,0,225604.5,159999.0
1046,4632,Cérexhe-Heuseux,4630,3,225604.5,159999.0
1047,4633,Melen,4630,21,196560.27027027027,159999.0
1048,4650,HERVE,4650,23,304043.26086956525,275000.0
1049,4650,Julémont,4650,23,304043.26086956525,275000.0
1050,4650,Grand-Rechain,4650,23,304043.26086956525,275000.0
1051,4650,Chaineux,4650,23,304043.26086956525,275000.0
1052,4651,Battice,4650,15,304043.26086956525,275000.0
1053,4652,Xhendelesse,4650,2,292761.0,275000.0
1054,4653,Bolland,4650,0,292761.0,275000.0
1055,4654,Charneux,4650,0,292761.0,275000.0
1056,4670,Trembleur,4670,9,295555.0,274999.0
1057,4670,BLÉGNY,4670,9,295555.0,274999.0
1058,4670,Mortier,4670,9,295555.0,274999.0
1059,4671,Barchon,4670,22,295555.0,274999.0
1060,4671,Housse,4670,22,295555.0,274999.0
1061,4671,Saive,4670,22,295555.0,274999.0
1062,4672,Saint-Remy,4670,1,336483.875,274999.0
1063,4680,Hermée,4680,96,278074.6979166667,234874.5
1064,4680,OUPEYE,4680,96,278074.6979166667,234874.5
1065,4681,Hermalle-Sous-Argenteau,4680,37,278074.6979166667,234874.5
1066,4682,Heure-Le-Romain,4680,17,278074.6979166667,234874.5
1067,4682,Houtain-Saint-Siméon,4680,17,278074.6979166667,234874.5
1068,4683,Vivegnis,4680,14,278074.6979166667,234874.5
1069,4684,Haccourt,4680,78,278074.6979166667,234874.5
1070,4690,BASSENGE,4690,38,258173.63157894736,235000.0
1071,4690,Wonck,4690,38,258173.63157894736,235000.0
1072,4690,Eben-Emael,4690,38,258173.63157894736,235000.0
1073,4690,Boirs,4690,38,258173.63157894736,235000.0
1074,4690,Roclenge-Sur-Geer,4690,38,258173.63157894736,235000.0
1075,4690,Glons,4690,38,258173.63157894736,235000.0
1076,4700,EUPEN,4700,36,263861.1111111111,269500.0
1077,4701,Kettenis,4700,1,264162.1621621622,269500.0
1078,4710,LONTZEN,4710,3,318724.75,294950.0
1079,4711,Walhorn,4710,1,318724.75,294950.0
1080,4720,LA CALAMINE,4720,4,275214.14285714284,319000.0
1081,4721,Neu-Moresnet,4720,2,275214.14285714284,319000.0
1082,4728,Hergenrath,4720,1,275214.14285714284,319000.0
1083,4730,RAEREN,4730,4,284860.25,288807.5
1084,4730,Hauset,4730,4,284860.25,288807.5
1085,4731,Eynatten,4730,0,284860.25,288807.5
1086,4750,BUTGENBACH,4750,3,745666.3333333334,299000.0
1087,4750,Elsenborn,4750,3,745666.3333333334,299000.0
1088,4760,Manderfeld,4760,2,749500.0,749500.0
1089,4760,BULLANGE,4760,2,749500.0,749500.0
1090,4761,Rocherath,4760,0,749500.0,749500.0
1091,4770,AMBLÈVE,4770,1,849499.0,849499.0
1092,4770,Meyerode,4770,1,849499.0,849499.0
1093,4771,Heppenbach,4770,1,849499.0,849499.0
1094,4780,Recht,4780,31,361858.0,298000.0
1095,4780,SAINT-VITH,4780,31,361858.0,298000.0
1096,4782,Schoenberg,4780,0,352893.6875,298000.0
1097,4783,Lommersweiler,4780,1,352893.6875,298000.0
1098,4784,Crombach,4780,0,352893.6875,298000.0
1099,4790,BURG-REULAND,4790,5,304399.6,275000.0
1100,4790,Reuland,4790,5,304399.6,275000.0
1101,4791,Thommen,4790,0,304399.6,275000.0
1102,4800,Petit-Rechain,4800,274,256224.67153284673,202350.0
1103,4800,Ensival,4800,274,256224.67153284673,202350.0
1104,4800,VERVIERS,4800,274,256224.67153284673,202350.0
1105,4800,Lambermont,4800,274,256224.67153284673,202350.0
1106,4800,Polleur,4800,274,256224.67153284673,202350.0
1107,4801,Stembert,4800,29,256224.67153284673,202350.0
1108,4802,Heusy,4800,76,256224.67153284673,202350.0
1109,4820,DISON,4820,23,176223.4347826087,164999.0
1110,4821,Andrimont,4820,7,176223.4347826087,164999.0
1111,4830,LIMBOURG,4830,22,227045.04545454544,193750.0
1112,4831,Bilstain,4830,10,227045.04545454544,193750.0
1113,4834,Goé,4830,2,254290.27536231885,193750.0
1114,4837,Membach,4830,35,227045.04545454544,193750.0
1115,4837,BAELEN,4830,35,227045.04545454544,193750.0
1116,4840,WELKENRAEDT,4840,85,334867.35294117645,338350.0
1117,4841,Henri-Chapelle,4840,46,334867.35294117645,338350.0
1118,4845,Sart-Lez-Spa,4840,25,334867.35294117645,338350.0
1119,4845,JALHAY,4840,25,334867.35294117645,338350.0
1120,4850,Moresnet,4850,27,282117.5925925926,254999.0
1121,4850,PLOMBIÈRES,4850,27,282117.5925925926,254999.0
1122,4850,Montzen,4850,27,282117.5925925926,254999.0
1123,4851,Gemmenich,4850,15,282117.5925925926,254999.0
1124,4851,Sippenaeken,4850,15,282117.5925925926,254999.0
1125,4852,Hombourg,4850,2,334420.2272727273,254999.0
1126,4860,PEPINSTER,4860,43,246582.41860465117,229000.0
1127,4860,Wegnez,4860,43,246582.41860465117,229000.0
1128,4860,Cornesse,4860,43,246582.41860465117,229000.0
1129,4861,Soiron,4860,2,274512.06666666665,229000.0
1130,4870,Fraipont,4870,103,228245.79611650485,215000.0
1131,4870,Forêt,4870,103,228245.79611650485,215000.0
1132,4870,TROOZ,4870,103,228245.79611650485,215000.0
1133,4870,Nessonvaux,4870,103,228245.79611650485,215000.0
1134,4877,OLNE,4870,2,234469.66666666666,215000.0
1135,4880,AUBEL,4880,20,446432.25,345499.5
1136,4890,Clermont,4890,12,595312.5,338250.0
1137,4890,Thimister,4890,12,595312.5,338250.0
1138,4890,THIMISTER-CLERMONT,4890,12,595312.5,338250.0
1139,4900,SPA,4900,116,377145.8534482759,324999.5
1140,4910,La Reid,4910,21,380404.90476190473,267000.0
1141,4910,THEUX,4910,21,380404.90476190473,267000.0
1142,4910,Polleur,4910,21,380404.90476190473,267000.0
1143,4920,Ernonheid,4920,113,249680.3628318584,220000.0
1144,4920,AYWAILLE,4920,113,249680.3628318584,220000.0
1145,4920,Louveigné,4920,113,249680.3628318584,220000.0
1146,4920,Harzé,4920,113,249680.3628318584,220000.0
1147,4920,Sougné-Remouchamps,4920,113,249680.3628318584,220000.0
1148,4950,Sourbrodt,4950,14,381035.14285714284,272999.5
1149,4950,Faymonville,4950,14,381035.14285714284,272999.5
1150,4950,WAIMES,4950,14,381035.14285714284,272999.5
1151,4950,Robertville,4950,14,381035.14285714284,272999.5
1152,4960,Bellevaux-Ligneuville,4960,71,259543.45070422534,220000.0
1153,4960,MALMEDY,4960,71,259543.45070422534,220000.0
1154,4960,Bevercé,4960,71,259543.45070422534,220000.0
1155,4970,STAVELOT,4970,12,286874.5,236749.5
1156,4970,Francorchamps,4970,12,286874.5,236749.5
1157,4980,Wanne,4980,2,214749.5,217000.0
1158,4980,TROIS-PONTS,4980,2,214749.5,217000.0
1159,4980,Fosse,4980,2,214749.5,217000.0
1160,4983,Basse-Bodeux,4980,0,214749.5,217000.0
1161,4987,STOUMONT,4980,2,214749.5,217000.0
1162,4987,Lorcé,4980,2,214749.5,217000.0
1163,4987,Chevron,4980,2,214749.5,217000.0
1164,4987,Rahier,4980,2,214749.5,217000.0
1165,4987,La Gleize,4980,2,214749.5,217000.0
1166,4990,Bra,4990,17,267172.4117647059,234999.0
1167,4990,Arbrefontaine,4990,17,267172.4117647059,234999.0
1168,4990,LIERNEUX,4990,17,267172.4117647059,234999.0
1169,5000,Beez,5000,180,354867.93888888886,272500.0
1170,5000,NAMUR,5000,180,354867.93888888886,272500.0
1171,5001,Belgrade,5000,17,354867.93888888886,272500.0
1172,5002,Saint-Servais,5000,13,354867.93888888886,272500.0
1173,5003,Saint-Marc,5000,3,316274.60869565216,272500.0
1174,5004,Bouge,5000,86,354867.93888888886,272500.0
1175,5010,SA SudPresse,5010,0,,
1176,5012,Parlement Wallon,5010,0,,
1177,5020,Flawinne,5020,43,280004.9534883721,260000.0
1178,5020,Daussoulx,5020,43,280004.9534883721,260000.0
1179,5020,Champion,5020,43,280004.9534883721,260000.0
1180,5020,Vedrin,5020,43,280004.9534883721,260000.0
1181,5020,Malonne,5020,43,280004.9534883721,260000.0
1182,5020,Suarlée,5020,43,280004.9534883721,260000.0
1183,5020,Temploux,5020,43,280004.9534883721,260000.0
1184,5021,Boninne,5020,0,280004.9534883721,260000.0
1185,5022,Cognelée,5020,0,280004.9534883721,260000.0
1186,5024,Gelbressée,5020,0,280004.9534883721,260000.0
1187,5024,Marche-Les-Dames,5020,0,280004.9534883721,260000.0
1188,5030,Grand-Manil,5030,149,279190.3624161074,269000.0
1189,5030,Beuzet,5030,149,279190.3624161074,269000.0
1190,5030,GEMBLOUX,5030,149,279190.3624161074,269000.0
1191,5030,Ernage,5030,149,279190.3624161074,269000.0
1192,5030,Lonzée,5030,149,279190.3624161074,269000.0
1193,5030,Sauvenière,5030,149,279190.3624161074,269000.0
1194,5031,Grand-Leez,5030,1,279950.3961038961,269000.0
1195,5032,Bossière,5030,4,279950.3961038961,269000.0
1196,5032,Mazy,5030,4,279950.3961038961,269000.0
1197,5032,Bothey,5030,4,279950.3961038961,269000.0
1198,5032,Corroy-Le-Château,5030,4,279950.3961038961,269000.0
1199,5032,Isnes,5030,4,279950.3961038961,269000.0
1200,5060,Velaine-Sur-Sambre,5060,129,219333.12403100776,199000.0
1201,5060,Auvelais,5060,129,219333.12403100776,199000.0
1202,5060,SAMBREVILLE,5060,129,219333.12403100776,199000.0
1203,5060,Keumiée,5060,129,219333.12403100776,199000.0
1204,5060,Moignelée,5060,129,219333.12403100776,199000.0
1205,5060,Falisolle,5060,129,219333.12403100776,199000.0
1206,5060,Tamines,5060,129,219333.12403100776,199000.0
1207,5060,Arsimont,5060,129,219333.12403100776,199000.0
1208,5070,Le Roux,5070,21,303428.2380952381,235000.0
1209,5070,FOSSES-LA-VILLE,5070,21,303428.2380952381,235000.0
1210,5070,Sart-Saint-Laurent,5070,21,303428.2380952381,235000.0
1211,5070,Sart-Eustache,5070,21,303428.2380952381,235000.0
1212,5070,Aisemont,5070,21,303428.2380952381,235000.0
1213,5070,Vitrival,5070,21,303428.2380952381,235000.0
1214,5080,Warisoulx,5080,13,268922.8461538461,265000.0
1215,5080,Rhisnes,5080,13,268922.8461538461,265000.0
1216,5080,LA BRUYÈRE,5080,13,268922.8461538461,265000.0
1217,5080,Villers-Lez-Heest,5080,13,268922.8461538461,265000.0
1218,5080,Emines,5080,13,268922.8461538461,265000.0
1219,5081,Saint-Denis-Bovesse,5080,13,268922.8461538461,265000.0
1220,5081,Bovesse,5080,13,268922.8461538461,265000.0
1221,5081,Meux,5080,13,268922.8461538461,265000.0
1222,5100,Wierde,5100,219,295126.0913242009,264900.0
1223,5100,Naninne,5100,219,295126.0913242009,264900.0
1224,5100,Wépion,5100,219,295126.0913242009,264900.0
1225,5100,Dave,5100,219,295126.0913242009,264900.0
1226,5100,Jambes,5100,219,295126.0913242009,264900.0
1227,5101,Erpent,5100,47,295126.0913242009,264900.0
1228,5101,Loyers,5100,47,295126.0913242009,264900.0
1229,5101,Lives-Sur-Meuse,5100,47,295126.0913242009,264900.0
1230,5140,SOMBREFFE,5140,20,246294.05,264333.5
1231,5140,Ligny,5140,20,246294.05,264333.5
1232,5140,Boignée,5140,20,246294.05,264333.5
1233,5140,Tongrinne,5140,20,246294.05,264333.5
1234,5150,Soye,5150,6,252333.0,247499.5
1235,5150,Floriffoux,5150,6,252333.0,247499.5
1236,5150,Franière,5150,6,252333.0,247499.5
1237,5150,FLOREFFE,5150,6,252333.0,247499.5
1238,5170,Arbre,5170,46,333834.5652173913,280899.5
1239,5170,Bois-De-Villers,5170,46,333834.5652173913,280899.5
1240,5170,Lustin,5170,46,333834.5652173913,280899.5
1241,5170,Lesve,5170,46,333834.5652173913,280899.5
1242,5170,PROFONDEVILLE,5170,46,333834.5652173913,280899.5
1243,5170,Rivière,5170,46,333834.5652173913,280899.5
1244,5190,Saint-Martin,5190,21,291475.8095238095,219000.0
1245,5190,Mornimont,5190,21,291475.8095238095,219000.0
1246,5190,Ham-Sur-Sambre,5190,21,291475.8095238095,219000.0
1247,5190,JEMEPPE-SUR-SAMBRE,5190,21,291475.8095238095,219000.0
1248,5190,Moustier-Sur-Sambre,5190,21,291475.8095238095,219000.0
1249,5190,Balâtre,5190,21,291475.8095238095,219000.0
1250,5190,Spy,5190,21,291475.8095238095,219000.0
1251,5190,Onoz,5190,21,291475.8095238095,219000.0
1252,5300,Bonneville,5300,152,233150.18421052632,210000.0
1253,5300,Seilles,5300,152,233150.18421052632,210000.0
1254,5300,Namêche,5300,152,233150.18421052632,210000.0
1255,5300,Maizeret,5300,152,233150.18421052632,210000.0
1256,5300,Sclayn,5300,152,233150.18421052632,210000.0
1257,5300,Vezin,5300,152,233150.18421052632,210000.0
1258,5300,Coutisse,5300,152,233150.18421052632,210000.0
1259,5300,Landenne,5300,152,233150.18421052632,210000.0
1260,5300,Thon,5300,152,233150.18421052632,210000.0
1261,5300,ANDENNE,5300,152,233150.18421052632,210000.0
1262,5310,Boneffe,5310,44,313586.1818181818,282500.0
1263,5310,Waret-La-Chaussée,5310,44,313586.1818181818,282500.0
1264,5310,Longchamps,5310,44,313586.1818181818,282500.0
1265,5310,EGHEZÉE,5310,44,313586.1818181818,282500.0
1266,5310,Bolinne,5310,44,313586.1818181818,282500.0
1267,5310,Upigny,5310,44,313586.1818181818,282500.0
1268,5310,Saint-Germain,5310,44,313586.1818181818,282500.0
1269,5310,Hanret,5310,44,313586.1818181818,282500.0
1270,5310,Aische-En-Refail,5310,44,313586.1818181818,282500.0
1271,5310,Branchon,5310,44,313586.1818181818,282500.0
1272,5310,Leuze,5310,44,313586.1818181818,282500.0
1273,5310,Liernu,5310,44,313586.1818181818,282500.0
1274,5310,Noville-Sur-Mehaigne,5310,44,313586.1818181818,282500.0
1275,5310,Mehaigne,5310,44,313586.1818181818,282500.0
1276,5310,Dhuy,5310,44,313586.1818181818,282500.0
1277,5310,Taviers,5310,44,313586.1818181818,282500.0
1278,5330,Maillen,5330,7,295285.71428571426,249000.0
1279,5330,ASSESSE,5330,7,295285.71428571426,249000.0
1280,5330,Sart-Bernard,5330,7,295285.71428571426,249000.0
1281,5332,Crupet,5330,0,295285.71428571426,249000.0
1282,5333,Sorinne-La-Longue,5330,0,295285.71428571426,249000.0
1283,5334,Florée,5330,0,295285.71428571426,249000.0
1284,5336,Courrière,5330,0,295285.71428571426,249000.0
1285,5340,Sorée,5340,32,255200.5625,260000.0
1286,5340,Mozet,5340,32,255200.5625,260000.0
1287,5340,GESVES,5340,32,255200.5625,260000.0
1288,5340,Faulx-Les-Tombes,5340,32,255200.5625,260000.0
1289,5340,Haltinne,5340,32,255200.5625,260000.0
1290,5350,OHEY,5350,18,276643.0,255299.5
1291,5350,Evelette,5350,18,276643.0,255299.5
1292,5351,Haillot,5350,4,266253.2727272727,255299.5
1293,5352,Perwez-Haillot,5350,0,266253.2727272727,255299.5
1294,5353,Goesnes,5350,0,266253.2727272727,255299.5
1295,5354,Jallet,5350,0,266253.2727272727,255299.5
1296,5360,HAMOIS,5360,8,230487.375,224999.5
1297,5360,Natoye,5360,8,230487.375,224999.5
1298,5361,Scy,5360,0,253589.8,224999.5
1299,5361,Mohiville,5360,0,253589.8,224999.5
1300,5362,Achet,5360,1,253589.8,224999.5
1301,5363,Emptinne,5360,1,253589.8,224999.5
1302,5364,Schaltin,5360,0,253589.8,224999.5
1303,5370,Jeneffe,5370,7,336999.71428571426,329999.0
1304,5370,Flostoy,5370,7,336999.71428571426,329999.0
1305,5370,Barvaux-Condroz,5370,7,336999.71428571426,329999.0
1306,5370,HAVELANGE,5370,7,336999.71428571426,329999.0
1307,5370,Porcheresse,5370,7,336999.71428571426,329999.0
1308,5370,Verlée,5370,7,336999.71428571426,329999.0
1309,5372,Méan,5370,1,257727.3947368421,329999.0
1310,5374,Maffe,5370,1,257727.3947368421,329999.0
1311,5376,Miécret,5370,0,257727.3947368421,329999.0
1312,5377,Noiseux,5370,29,336999.71428571426,329999.0
1313,5377,SOMME-LEUZE,5370,29,336999.71428571426,329999.0
1314,5377,Hogne,5370,29,336999.71428571426,329999.0
1315,5377,Sinsin,5370,29,336999.71428571426,329999.0
1316,5377,Waillet,5370,29,336999.71428571426,329999.0
1317,5377,Heure,5370,29,336999.71428571426,329999.0
1318,5377,Baillonville,5370,29,336999.71428571426,329999.0
1319,5377,Nettinne,5370,29,336999.71428571426,329999.0
1320,5377,Bonsin,5370,29,336999.71428571426,329999.0
1321,5380,Tillier,5380,19,274499.7894736842,270000.0
1322,5380,Marchovelette,5380,19,274499.7894736842,270000.0
1323,5380,Franc-Waret,5380,19,274499.7894736842,270000.0
1324,5380,Forville,5380,19,274499.7894736842,270000.0
1325,5380,Noville-Les-Bois,5380,19,274499.7894736842,270000.0
1326,5380,Bierwart,5380,19,274499.7894736842,270000.0
1327,5380,Hingeon,5380,19,274499.7894736842,270000.0
1328,5380,Hemptinne,5380,19,274499.7894736842,270000.0
1329,5380,Cortil-Wodon,5380,19,274499.7894736842,270000.0
1330,5380,FERNELMONT,5380,19,274499.7894736842,270000.0
1331,5380,Pontillas,5380,19,274499.7894736842,270000.0
1332,5500,Furfooz,5500,81,263857.987654321,200000.0
1333,5500,Falmignoul,5500,81,263857.987654321,200000.0
1334,5500,Falmagne,5500,81,263857.987654321,200000.0
1335,5500,DINANT,5500,81,263857.987654321,200000.0
1336,5500,Anseremme,5500,81,263857.987654321,200000.0
1337,5500,Bouvignes-Sur-Meuse,5500,81,263857.987654321,200000.0
1338,5500,Dréhance,5500,81,263857.987654321,200000.0
1339,5501,Lisogne,5500,0,276656.578313253,200000.0
1340,5502,Thynes,5500,2,276656.578313253,200000.0
1341,5503,Sorinnes,5500,0,276656.578313253,200000.0
1342,5504,Foy-Notre-Dame,5500,0,276656.578313253,200000.0
1343,5520,ONHAYE,5520,2,295500.0,289500.0
1344,5520,Anthée,5520,2,295500.0,289500.0
1345,5521,Serville,5520,0,295500.0,289500.0
1346,5522,Falaën,5520,2,295500.0,289500.0
1347,5523,Weillen,5520,0,295500.0,289500.0
1348,5523,Sommière,5520,0,295500.0,289500.0
1349,5524,Gérin,5520,0,295500.0,289500.0
1350,5530,YVOIR,5530,24,350245.3333333333,290000.0
1351,5530,Houx,5530,24,350245.3333333333,290000.0
1352,5530,Godinne,5530,24,350245.3333333333,290000.0
1353,5530,Durnal,5530,24,350245.3333333333,290000.0
1354,5530,Evrehailles,5530,24,350245.3333333333,290000.0
1355,5530,Spontin,5530,24,350245.3333333333,290000.0
1356,5530,Mont,5530,24,350245.3333333333,290000.0
1357,5530,Dorinne,5530,24,350245.3333333333,290000.0
1358,5530,Purnode,5530,24,350245.3333333333,290000.0
1359,5537,Annevoie-Rouillon,5530,2,345222.6153846154,290000.0
1360,5537,ANHÉE,5530,2,345222.6153846154,290000.0
1361,5537,Denée,5530,2,345222.6153846154,290000.0
1362,5537,Sosoye,5530,2,345222.6153846154,290000.0
1363,5537,Haut-Le-Wastia,5530,2,345222.6153846154,290000.0
1364,5537,Warnant,5530,2,345222.6153846154,290000.0
1365,5537,Bioul,5530,2,345222.6153846154,290000.0
1366,5540,HASTIÈRE,5540,10,182449.7,166499.0
1367,5540,Hastière-Lavaux,5540,10,182449.7,166499.0
1368,5540,Hermeton-Sur-Meuse,5540,10,182449.7,166499.0
1369,5540,Waulsort,5540,10,182449.7,166499.0
1370,5541,Hastière-Par-Delà,5540,1,190452.19047619047,166499.0
1371,5542,Blaimont,5540,4,190452.19047619047,166499.0
1372,5543,Heer,5540,1,190452.19047619047,166499.0
1373,5544,Agimont,5540,5,182449.7,166499.0
1374,5550,Alle,5550,5,294999.8,255000.0
1375,5550,Bagimont,5550,5,294999.8,255000.0
1376,5550,VRESSE-SUR-SEMOIS,5550,5,294999.8,255000.0
1377,5550,Chairière,5550,5,294999.8,255000.0
1378,5550,Sugny,5550,5,294999.8,255000.0
1379,5550,Mouzaive,5550,5,294999.8,255000.0
1380,5550,Membre,5550,5,294999.8,255000.0
1381,5550,Laforêt,5550,5,294999.8,255000.0
1382,5550,Nafraiture,5550,5,294999.8,255000.0
1383,5550,Orchimont,5550,5,294999.8,255000.0
1384,5550,Bohan,5550,5,294999.8,255000.0
1385,5550,Pussemange,5550,5,294999.8,255000.0
1386,5555,Monceau-En-Ardenne,5550,1,280833.1666666667,255000.0
1387,5555,Naomé,5550,1,280833.1666666667,255000.0
1388,5555,Gros-Fays,5550,1,280833.1666666667,255000.0
1389,5555,Petit-Fays,5550,1,280833.1666666667,255000.0
1390,5555,BIÈVRE,5550,1,280833.1666666667,255000.0
1391,5555,Graide,5550,1,280833.1666666667,255000.0
1392,5555,Baillamont,5550,1,280833.1666666667,255000.0
1393,5555,Oizy,5550,1,280833.1666666667,255000.0
1394,5555,Bellefontaine,5550,1,280833.1666666667,255000.0
1395,5555,Cornimont,5550,1,280833.1666666667,255000.0
1396,5560,Hulsonniaux,5560,2,297999.6666666667,395000.0
1397,5560,Ciergnon,5560,2,297999.6666666667,395000.0
